Fecha,AMZN_Close,AMZN_Volume,AMD_Close,AMD_Volume,AAPL_Close,AAPL_Volume,ASML_Close,ASML_Volume,BRKb_Close,BRKb_Volume,KO_Close,KO_Volume,JPM_Close,JPM_Volume,MA_Close,MA_Volume,META_Close,META_Volume,MSFT_Close,MSFT_Volume,NESN_Close,NESN_Volume,NVDA_Close,NVDA_Volume,PG_Close,PG_Volume,PM_Close,PM_Volume,TSM_Close,TSM_Volume,NNND_Close,NNND_Volume,TSLA_Close,TSLA_Volume,TM_Close,TM_Volume,V_Close,V_Volume,WMT_Close,WMT_Volume
2024-09-04,173.33,30310000.0,140.87,42130000.0,220.85,43840000.0,811.48,2350000.0,478.57,5320000.0,,,219.33,7390000.0,483.14,2160000.0,512.74,8340000.0,408.9,15140000.0,89.64,3710000.0,106.21,372470000.0,175.9,7520000.0,126.61,5340000.0,160.87,11320000.0,372.8,13280000.0,219.41,80650000.0,184.71,218260.0,280.49,6110000.0,77.24,18440000.0
2024-09-05,177.89,40170000.0,139.44,25020000.0,222.38,36620000.0,795.6,1670000.0,464.92,6210000.0,,,217.63,8070000.0,477.36,2290000.0,516.86,8640000.0,408.39,14200000.0,88.48,5180000.0,107.21,306850000.0,175.47,6060000.0,125.18,5640000.0,163.7,10260000.0,373.4,9580000.0,230.17,119360000.0,182.8,224550.0,278.62,6450000.0,76.96,13080000.0
2024-09-06,171.39,41470000.0,134.35,39990000.0,220.82,48420000.0,752.79,3290000.0,459.42,4400000.0,,,212.46,7780000.0,476.12,2120000.0,500.27,14740000.0,401.7,19610000.0,87.54,5420000.0,102.83,413640000.0,175.59,5790000.0,125.81,8410000.0,156.82,14960000.0,,,210.73,112180000.0,177.18,288730.0,279.37,7190000.0,76.64,14550000.0
2024-09-09,175.4,29040000.0,138.15,27190000.0,220.91,67180000.0,749.82,2540000.0,459.61,4570000.0,,,216.81,8940000.0,487.09,2340000.0,504.79,11050000.0,405.72,15300000.0,88.1,3190000.0,106.47,273910000.0,176.06,6450000.0,127.45,4500000.0,162.78,10340000.0,371.2,20080000.0,216.27,67440000.0,176.08,408350.0,285.61,10930000.0,77.34,22260000.0
2024-09-10,179.55,36230000.0,142.84,37220000.0,220.11,51590000.0,751.38,1520000.0,458.92,3540000.0,,,205.56,28410000.0,488.02,2230000.0,504.79,9900000.0,414.2,19590000.0,88.3,3130000.0,108.1,268279999.99999997,177.79,6400000.0,126.75,4920000.0,162.43,11910000.0,368.6,12300000.0,226.17,78890000.0,174.18,479240.0,285.34,5310000.0,78.81,17690000.0
2024-09-11,184.52,42560000.0,149.86,50940000.0,222.66,44590000.0,800.14,2560000.0,453.1,5770000.0,,,207.23,13660000.0,488.18,2480000.0,511.83,10780000.0,423.04,19270000.0,87.76,3720000.0,116.91,441420000.0,173.92,6830000.0,125.26,4510000.0,170.23,15060000.0,370.2,12040000.0,228.13,83550000.0,174.69,415190.0,283.96,6280000.0,78.84,19520000.0
2024-09-12,187.0,33620000.0,150.77,29290000.0,222.77,37500000.0,800.17,1320000.0,450.87,3860000.0,,,206.6,9060000.0,492.11,2300000.0,525.6,11990000.0,427.0,17420000.0,87.88,4200000.0,119.14,367100000.0,173.47,4840000.0,124.65,6060000.0,171.43,13420000.0,372.6,13800000.0,229.81,72020000.0,176.18,267810.0,285.37,4160000.0,79.66,14880000.0
2024-09-13,186.49,26500000.0,152.31,25120000.0,222.5,36770000.0,816.36,1070000.0,447.61,3880000.0,,,204.32,10230000.0,493.36,2200000.0,524.62,10320000.0,430.59,15870000.0,87.6,2760000.0,119.1,238360000.0,174.08,3920000.0,125.62,3780000.0,172.5,8790000.0,374.8,11010000.0,230.29,59520000.0,175.39,217800.0,287.35,4990000.0,80.6,12990000.0
2024-09-16,184.89,26070000.0,152.08,27680000.0,216.32,59360000.0,803.04,1150000.0,451.78,3260000.0,,,207.86,8630000.0,497.71,1590000.0,533.28,9530000.0,431.34,13830000.0,86.76,,116.78,248770000.0,177.24,6890000.0,125.97,5550000.0,169.08,12190000.0,377.8,7690000.0,226.78,54320000.0,176.23,274320.0,290.48,4460000.0,80.56,15350000.0
2024-09-17,186.88,26090000.0,150.82,29890000.0,216.79,45520000.0,805.69,734550.0,456.68,3820000.0,,,209.25,7570000.0,500.99,2200000.0,536.32,11690000.0,435.15,18870000.0,86.46,3330000.0,115.59,231930000.0,175.88,4760000.0,123.23,6340000.0,167.35,8580000.0,380.0,10150000.0,227.87,66760000.00000001,173.15,502580.0,291.56,5140000.0,78.6,21070000.0
2024-09-18,186.43,34450000.0,148.29,26320000.0,220.69,59890000.0,787.84,1250000.0,456.6,3070000.0,,,207.53,8260000.0,494.76,2190000.0,537.95,10320000.0,430.81,18900000.0,85.7,3880000.0,113.37,310320000.0,173.92,5100000.0,120.96,9400000.0,167.28,9120000.0,,,227.2,78010000.0,176.71,563820.0,288.48,5890000.0,79.03,15680000.0
2024-09-19,189.87,39540000.0,156.74,44500000.0,228.87,66780000.0,828.16,1640000.0,459.71,3890000.0,,,210.48,11640000.0,493.01,3520000.0,559.1,15650000.0,438.69,21710000.0,85.4,5190000.0,117.87,293510000.0,171.54,8690000.0,119.74,7690000.0,176.22,15860000.0,388.8,25800000.0,243.92,102700000.0,183.47,494500.0,285.24,10380000.0,78.04,21530000.0
2024-09-20,191.6,100380000.0,155.95,40250000.0,228.2,318680000.0,795.28,2750000.0,455.31,8470000.0,,,211.09,20880000.0,492.74,3470000.0,561.35,22070000.0,435.27,55170000.0,82.04,17740000.0,116.0,382460000.0,174.22,28650000.0,120.79,18370000.0,174.08,18430000.0,388.6,28410000.0,238.25,99880000.0,184.07,534070.0,284.77,27810000.0,79.06,39530000.0
2024-09-23,193.88,36990000.0,156.75,21730000.0,226.47,54150000.0,803.5,965580.0,454.98,3490000.0,,,211.44,7220000.0,497.14,2190000.0,564.41,12830000.0,433.51,15130000.0,82.88,5100000.0,116.26,206230000.0,173.77,10270000.0,121.09,4640000.0,174.76,5790000.0,387.6,15220000.0,250.0,86930000.0,185.4,357930.0,288.63,6510000.0,80.33,12150000.0
2024-09-24,193.96,43480000.0,158.32,27530000.0,227.37,43560000.0,814.0,881230.0,454.56,3010000.0,,,211.59,7320000.0,487.41,4139999.9999999995,563.33,12990000.0,429.17,17020000.0,84.0,4540000.0,120.87,354970000.0,173.24,5420000.0,121.21,4059999.9999999995,181.97,14580000.0,402.2,42920000.0,254.27,88490000.0,183.53,284990.0,272.78,13690000.0,80.67,14650000.0
2024-09-25,192.53,26390000.0,162.02,35230000.0,226.37,42310000.0,818.18,878180.0,452.36,2840000.0,,,210.19,8980000.0,489.45,3480000.0,568.31,16540000.0,432.11,13400000.0,84.36,3420000.0,123.51,284690000.0,172.26,8920000.0,121.69,6470000.0,182.35,8279999.999999999,405.4,40110000.0,257.02,65030000.0,184.16,213820.0,269.63,11670000.0,81.4,14160000.0
2024-09-26,191.16,36330000.0,167.49,38040000.0,227.52,36640000.0,852.44,1570000.0,454.18,3260000.0,,,209.78,7810000.0,491.27,3070000.0,567.84,14400000.0,431.31,14490000.0,84.82,4340000.0,124.04,302580000.0,173.21,4960000.0,120.85,6350000.0,186.83,15100000.0,430.0,50250000.0,254.22,67140000.0,189.36,449750.0,271.69,9550000.0,79.92,17060000.0
2024-09-27,187.97,36000000.0,164.35,27880000.0,227.79,34030000.0,841.54,1040000.0,457.47,2730000.0,,,210.5,7030000.0,493.64,2180000.0,567.36,9400000.0,428.02,14900000.0,85.2,3150000.0,121.4,271010000.0,173.55,4600000.0,120.62,6050000.0,177.97,17910000.0,437.8,57150000.0,260.46,70990000.0,182.82,575170.0,275.17,6510000.0,79.78,11900000.0
2024-09-30,186.33,41680000.0,164.08,21920000.0,233.0,54790000.0,833.25,995070.0,460.26,3640000.0,,,210.86,8670000.0,493.8,2860000.0,572.44,12810000.0,430.3,16850000.0,84.96,4030000.0000000005,121.44,227050000.0,173.2,6300000.0,121.4,6950000.0,173.67,13560000.0,444.6,75460000.0,261.63,80870000.0,178.57,458900.0,274.95,5970000.0,80.75,19010000.0
2024-10-01,185.13,36040000.0,159.75,31830000.0,226.21,63290000.0,822.35,1240000.0,457.41,3040000.0,,,207.04,8540000.0,496.38,3750000.0,576.47,15260000.0,420.69,19090000.0,84.92,4340000.0,117.0,302090000.0,173.04,7130000.0,120.59,5470000.0,172.07,11850000.0,,,258.02,87400000.0,178.06,391170.0,277.6,5780000.0,81.27,16050000.0
2024-10-02,184.76,23700000.0,159.78,24630000.0,226.78,32880000.000000004,832.19,898370.0,456.67,2800000.0,,,207.29,5810000.0,495.57,1740000.0,572.81,6520000.0,417.13,16579999.999999998,85.06,4680000.0,118.85,221850000.0,171.92,6210000.0,119.6,3430000.0,175.8,11160000.0,470.0,48770000.0,249.02,93980000.0,180.5,295140.0,277.0,4740000.0,80.43,16620000.000000002
2024-10-03,181.96,30200000.0,162.85,29600000.0,225.67,34040000.0,832.41,651880.0,452.96,2560000.0,,,205.23,7250000.0,494.97,1380000.0,582.77,11580000.0,416.54,13690000.0,83.98,3780000.0,122.85,277120000.0,170.12,4790000.0,118.38,4520000.0,179.48,12560000.0,466.2,31600000.0,240.66,80730000.0,176.17,394840.0,276.86,3040000.0,80.43,11640000.0
2024-10-04,186.51,41080000.0,170.9,44640000.0,226.8,37350000.0,833.0,862840.0,461.97,3090000.0,,,211.22,10210000.0,497.7,1940000.0,595.94,14200000.0,416.06,19190000.0,83.72,2830000.0,124.92,244470000.0,168.88,6000000.0,119.1,4120000.0,181.16,10000000.0,477.6,24660000.0,250.08,86730000.0,180.02,309550.0,277.93,4260000.0,80.94,11590000.0
2024-10-07,180.8,42360000.0,170.97,38380000.0,221.69,39510000.0,817.25,898160.0,453.5,3220000.0,,,210.93,6720000.0,491.3,1990000.0,584.78,12010000.0,409.54,20920000.0,83.62,2430000.0,127.72,346250000.0,167.12,6330000.0,118.91,5110000.0,184.51,12050000.0,478.4,25330000.0,240.83,68110000.0,177.32,228880.0,273.79,4340000.0,79.1,16790000.0
2024-10-08,182.72,26370000.0,172.8,34730000.0,225.77,31860000.0,824.26,1270000.0,453.8,2230000.0,,,210.75,6020000.0,497.06,1750000.0,592.89,7860000.0,414.71,19230000.0,83.34,3350000.0,132.89,285720000.0,168.16,7470000.0,118.8,3520000.0,186.05,10390000.0,438.6,70470000.0,244.5,56300000.0,175.76,326090.0,274.96,4370000.0,79.71,15270000.0
2024-10-09,185.17,26340000.0,171.02,33890000.0,229.54,33590000.0,845.9,1000000.0,455.9,2210000.0,,,213.42,7020000.0,499.95,1710000.0,590.51,9530000.0,417.46,14970000.0,83.96,3480000.0,132.65,246190000.0,169.27,8760000.0,120.18,3210000.0,187.14,11930000.0,434.2,46370000.0,241.05,66290000.00000001,173.99,416310.0,276.93,4120000.0,80.4,12410000.0
2024-10-10,186.65,27790000.0,164.18,75110000.0,229.04,28180000.0,833.97,876270.0,454.93,2380000.0,,,212.84,7930000.0,498.02,1490000.0,583.83,7740000.0,415.84,13850000.0,83.8,3100000.0,134.81,242310000.0,168.95,6930000.0,119.39,3610000.0,185.78,6440000.0,438.8,33110000.0,238.77,83090000.0,174.35,241570.0,277.47,4059999.9999999995,79.61,10810000.0
2024-10-11,188.82,25750000.0,167.89,42140000.0,227.55,31760000.0,840.69,964930.0,460.21,3240000.0,,,222.29,18320000.0,502.26,1920000.0,589.95,8590000.0,416.32,14140000.0,84.0,2240000.0,134.8,170210000.0,171.09,7040000.0,120.1,2630000.0,190.81,12160000.0,,,217.8,142630000.0,174.06,344600.0,277.84,4750000.0,80.1,9570000.0
2024-10-14,187.54,22610000.0,165.27,31760000.0,231.3,39880000.0,872.27,1770000.0,459.98,2970000.0,,,221.48,9050000.0,506.66,2130000.0,590.42,8250000.0,419.14,16649999.999999998,84.32,2670000.0,138.07,232350000.0,172.51,5910000.0,120.08,3720000.0,192.21,11710000.0,436.0,30320000.0,219.16,86290000.0,175.1,316340.0,280.68,4000000.0,80.29,9910000.0
2024-10-15,187.69,32180000.0,156.64,50770000.0,233.85,64750000.0,730.43,9350000.0,462.68,3930000.0,,,222.39,9240000.0,507.23,2890000.0,586.27,9560000.0,418.74,18900000.0,83.88,3550000.0,131.6,377830000.0,173.57,7170000.0,120.42,5500000.0,187.13,21810000.0,417.0,33479999.999999996,219.57,62990000.0,169.55,858870.0,279.29,5810000.0,81.65,13280000.0
2024-10-16,186.89,23460000.0,156.13,30580000.0,231.78,34080000.0,683.52,10300000.0,465.69,3170000.0,,,223.64,6380000.0,514.07,2960000.0,576.79,11270000.0,416.12,15510000.0,83.88,3360000.0,135.72,264880000.0,172.38,6120000.0,120.89,2790000.0,187.48,18690000.0,415.8,22490000.0,221.33,49630000.0,171.5,508130.0,287.52,9440000.0,81.22,11120000.0
2024-10-17,187.53,25040000.0,156.25,29490000.0,232.15,32990000.000000004,700.6,7210000.0,465.85,2520000.0,,,224.42,6470000.0,513.76,2230000.0,576.93,8700000.0,416.72,14820000.0,86.0,8050000.000000001,136.93,306440000.0,172.28,7050000.0,120.14,2930000.0,205.84,62270000.0,412.6,16480000.0,220.89,50790000.0,171.2,516179.99999999994,290.39,8820000.0,80.89,9420000.0
2024-10-18,188.99,37420000.0,155.97,23820000.0,235.0,46430000.0,723.26,4540000.0,464.8,5640000.0,,,225.37,7000000.0,516.34,2600000.0,576.47,7690000.0,418.16,17150000.0,85.98,4330000.0,138.0,176090000.0,171.28,8369999.999999999,120.21,4050000.0,200.78,21030000.0,430.8,25960000.0,220.7,49610000.0,171.53,400410.0,290.62,5350000.0,81.31,12320000.0
2024-10-21,189.07,24640000.0,157.9,25780000.0,236.48,36250000.0,714.1,2180000.0,464.16,3130000.0,,,223.0,5870000.0,515.01,2220000.0,575.16,8170000.0,418.78,14210000.0,86.36,4350000.0,143.71,264560000.0,169.54,5520000.0,118.96,5600000.0,201.95,14820000.0,421.0,16329999.999999998,218.85,47330000.0,169.17,420180.0,286.85,6310000.0,80.81,9750000.0
2024-10-22,189.7,29650000.0,154.09,35000000.0,235.86,38850000.0,720.91,2069999.9999999998,461.45,3320000.0,,,224.12,9590000.0,513.02,1860000.0,582.01,8540000.0,427.51,25480000.0,85.52,3880000.0,143.59,226310000.0,169.7,7510000.0,131.41,14410000.0,198.48,11170000.0,421.6,11030000.0,217.97,43270000.0,169.93,393130.0,284.79,5740000.0,82.02,12240000.0
2024-10-23,184.71,31940000.0,152.91,26100000.0,230.76,52290000.0,708.62,1680000.0,460.61,3660000.0,,,223.41,6180000.0,513.73,1760000.0,563.69,14250000.0,424.6,19650000.0,85.38,3390000.0,139.56,285930000.0,169.58,4840000.0,131.41,6990000.0,200.86,16540000.0,428.2,14660000.0,213.65,80940000.0,171.33,398120.0,283.76,5250000.0,83.27,13060000.0
2024-10-24,186.38,21650000.0,153.44,22880000.0,230.57,31110000.0,710.81,1850000.0,457.77,3790000.0,,,224.98,6000000.0,510.62,1910000.0,567.78,7180000.0,424.73,13580000.0,84.82,3900000.0,140.41,172360000.0,169.62,5860000.0,132.8,5380000.0,197.93,9940000.0,422.0,11200000.0,260.48,204490000.0,170.43,288580.0,283.22,4680000.0,83.04,11650000.0
2024-10-25,187.83,29360000.0,156.23,29760000.0,231.41,38800000.0,711.7,1380000.0,454.01,2840000.0,,,222.31,6370000.0,507.36,1580000.0,573.25,11340000.0,428.15,16900000.0,84.54,2390000.0,141.54,205120000.0,168.22,4880000.0,129.86,3890000.0,203.44,13430000.0,421.0,11950000.0,269.19,161610000.0,172.0,273880.0,281.73,4460000.0,82.51,8960000.0
